rowNum,listing_title,listing_distance_miles,listing_url,price,listingPriceRedu,Body Style,Drive Type,Engine,Mileage,Transmission,ATC Car ID,Fuel,Stock #,VIN,carFeaturesText,exterior,interior,sellerComment,Basic Warranty,Corrosion Warranty,Drivetrain Warranty,Roadside Assistance Warranty,newListingIndicator,Dealer,model,seller,year,ownershipStatus,Location,sellerType,CityMpg,HyMpg
705,Used 2014 Jeep Patriot,1013,/cars-for-sale/vehicledetails.xhtml?listingId=484240517&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26sellerTypes%3Dp%26minPrice%3D10000%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26maxPrice%3D27000%26incremental%3Dall%26firstRecord%3D700%26endYear%3D2019%26makeCodeList%3DJEEP%26searchRadius%3D0&sellerTypes=p&minPrice=10000&startYear=1981&numRecords=100&maxPrice=27000&firstRecord=700&endYear=2019&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=PATRIOT,1e4,FALSE,Sport Utility,2 wheel drive - front,4-Cylinder,66e3,Manual,AT-1CDCEC85,Gasoline,Information Unavailable,1C4NJPBA6ED650243,CD PlayerCruise ControlKeyless EntryPortable Audio ConnectionPower LocksPower WindowsPremium AudioSteering Wheel Controls,#993300,#993300,"A/C ice cold. Excellent condition. Looks & drives great. Mostly highway miles. Must see. New tires. Perfect first car. Title in hand. Well maintained.I mInto selling becaue my dream car became available so now it s time to sell my good ol reliable Jeep. This has been my all time favorite vehicle, great sound system, easy ride, easy to maintain , great access for kids I just our brand new tires on and have kept the oil changes up to date.",NA,NA,NA,NA,FALSE,Private Seller,,NA,2014,Used,Provo,Private,NA,NA
706,Used 1997 Jeep Wrangler Sahara,1015,/cars-for-sale/vehicledetails.xhtml?listingId=480424114&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26sellerTypes%3Dp%26minPrice%3D10000%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26maxPrice%3D27000%26incremental%3Dall%26firstRecord%3D700%26endYear%3D2019%26makeCodeList%3DJEEP%26searchRadius%3D0&sellerTypes=p&minPrice=10000&startYear=1981&numRecords=100&maxPrice=27000&firstRecord=700&endYear=2019&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=WRANGLER,10500,FALSE,Sport Utility,4 wheel drive,6-Cylinder,145790,Manual,AT-1CA2B0B2,Gasoline,Information Unavailable,1J4FY49S8VP513892,Bluetooth Hands-FreeCD PlayerCruise ControlLift KitPremium Wheels,#248B15,#D2B48C,"All scheduled maintenance, All records, New Clutch, Custom wheels, No accidents, Well maintained, Custom wheels, Upgraded sound system",NA,NA,NA,NA,FALSE,Private Seller,Sahara,NA,1997,Used,Provo,Private,NA,NA
707,Used 2012 Jeep Wrangler Sahara,1015,/cars-for-sale/vehicledetails.xhtml?listingId=480854780&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26sellerTypes%3Dp%26minPrice%3D10000%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26maxPrice%3D27000%26incremental%3Dall%26firstRecord%3D700%26endYear%3D2019%26makeCodeList%3DJEEP%26searchRadius%3D0&sellerTypes=p&minPrice=10000&startYear=1981&numRecords=100&maxPrice=27000&firstRecord=700&endYear=2019&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=WRANGLER,23995,FALSE,Convertible,4 wheel drive - rear,6-Cylinder,95853,Automatic,AT-1CA942FC,Gasoline,Information Unavailable,1C4HJWEG7CL153003,Cruise ControlKeyless EntryLeather SeatsPower LocksPower WindowsPremium AudioPremium WheelsSecurity System,#A31B1B,#000000,Excellent condition. Looks & drives great. Non-smoker. Seats like new. Title in hand. Very clean interior. Well maintained. Comes with soft top.,NA,NA,NA,NA,FALSE,Private Seller,Sahara,NA,2012,Used,Provo,Private,NA,NA
708,Used 2012 Jeep Wrangler Sport,1015,/cars-for-sale/vehicledetails.xhtml?listingId=474380416&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26sellerTypes%3Dp%26minPrice%3D10000%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26maxPrice%3D27000%26incremental%3Dall%26firstRecord%3D700%26endYear%3D2019%26makeCodeList%3DJEEP%26searchRadius%3D0&sellerTypes=p&minPrice=10000&startYear=1981&numRecords=100&maxPrice=27000&firstRecord=700&endYear=2019&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=WRANGLER,24500,FALSE,Sport Utility,4 wheel drive,6-Cylinder,29e3,Automatic,AT-1C467880,Gasoline,Information Unavailable,1C4AJWAG9CL203875,Bluetooth Hands-FreeCD PlayerCruise ControlLift KitPortable Audio ConnectionPremium WheelsTrailer Hitch,#FF7700,#000000,"BIG BOY (OR GIRL) TOY!  Super low miles. Over $3500 in lift kit, XD Series Rims, Goodrich Baja tires.  Incredibly clean, never smoked in, no dings, never wrecked, never off loaded.  Second owner.  Looks and drives great.  Well maintained.  SUPER FUN WITH THE TOP OFF IN THE SUMMER AND GOES ANYWHERE IN THE WINTER!",NA,NA,NA,NA,FALSE,Private Seller,Sport,NA,2012,Used,Provo,Private,NA,NA
709,Used 2015 Jeep Grand Cherokee Altitude,1021,/cars-for-sale/vehicledetails.xhtml?listingId=473163993&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26sellerTypes%3Dp%26minPrice%3D10000%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26maxPrice%3D27000%26incremental%3Dall%26firstRecord%3D700%26endYear%3D2019%26makeCodeList%3DJEEP%26searchRadius%3D0&sellerTypes=p&minPrice=10000&startYear=1981&numRecords=100&maxPrice=27000&firstRecord=700&endYear=2019&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=JEEPGRAND,25995,FALSE,Sport Utility,2 wheel drive - rear,6-Cylinder,26800,Automatic,AT-1C33E8D9,Gasoline,Information Unavailable,1C4RJEAG1FC152809,Backup CameraBluetooth Hands-FreeCruise ControlHeated SeatsKeyless EntryMulti-zone Climate ControlPower LocksPower WindowsPremium AudioPremium Wheels,#A31B1B,#000000,"Low Miles!!!  No wrecks or insurance claims, absolutely flawless and clean carfax. I recently changed the oil with Mobil 1, which has been the only oil used for the vehicle's life. One owner purchased locally and always a Texas vehicle. It has a few small blemishes on the front fascia due to rock chips from highway driving, but otherwise it's very clean and needs nothing to just jump in and go. It hasn't had any issues and has never had to see the shop for anything, including warranty repairs. It still has over 10,000 miles before the warranty expires. DO NOT EXPECT TO NEGOTIATE PRICE VIA EMAIL, PHONE CALL OR TEXT! Here's some information on the vehicle: The exterior color is called Deep Cherry Red Crystal Pearl Coat and it has black leather with suede insert seats.Engine is a 3.6L Penstar V6 w/8 speed paddle shift (option to use) automatic transmissionJust a few of the more notable options:Customer preferred package 23Z (which has the power lift gate, heated front seats and steering wheel, remote start, security alarm, Uconnect, 8.4-Inch Touchscreen Display, power driver seat, appearance package) optional Power Sunroof, optional 9 amplified speakers with subwoofer, optional rear backup cameraTransferrable warranty for 3 year 36,000 miles, transferrable 5 year 100,000 mile powertrain warrantyI'm not interested in being contacted by dealerships, big or small. Serious inquiries only. Thanks for looking!!!, A/C ice cold, Always garaged, Excellent condition, Fully loaded with all the goodies, Looks & drives great, Must see, Never seen snow, New paint, Non-smoker, One owner, Per",NA,NA,NA,NA,FALSE,Private Seller,Altitude,NA,2015,Used,Provo,Private,17,25
710,Used 2007 Jeep Wrangler Rubicon,1025,/cars-for-sale/vehicledetails.xhtml?listingId=484596069&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26sellerTypes%3Dp%26minPrice%3D10000%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26maxPrice%3D27000%26incremental%3Dall%26firstRecord%3D700%26endYear%3D2019%26makeCodeList%3DJEEP%26searchRadius%3D0&sellerTypes=p&minPrice=10000&startYear=1981&numRecords=100&maxPrice=27000&firstRecord=700&endYear=2019&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=WRANGLER,18e3,FALSE,Sport Utility,4 wheel drive,6-Cylinder,102600,Automatic,AT-1CE25965,Gasoline,Information Unavailable,Information Unavailable,CD PlayerCruise ControlPower LocksPower WindowsSecurity SystemTrailer Hitch,#8B8B8B,#454545,"Jeep Rubicon, clean, great vehicle!",NA,NA,NA,NA,TRUE,Private Seller,Rubicon,NA,2007,Used,Provo,Private,NA,NA
711,Used 2011 Jeep Wrangler Rubicon,1026,/cars-for-sale/vehicledetails.xhtml?listingId=483881983&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26sellerTypes%3Dp%26minPrice%3D10000%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26maxPrice%3D27000%26incremental%3Dall%26firstRecord%3D700%26endYear%3D2019%26makeCodeList%3DJEEP%26searchRadius%3D0&sellerTypes=p&minPrice=10000&startYear=1981&numRecords=100&maxPrice=27000&firstRecord=700&endYear=2019&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=WRANGLER,25500,FALSE,Sport Utility,4 wheel drive - rear,6-Cylinder,65e3,Automatic,AT-1CD773FF,Gasoline,Information Unavailable,Information Unavailable,Bluetooth Hands-FreeCruise ControlDVD PlayerHeated SeatsLeather SeatsLift KitMulti-zone Climate ControlPortable Audio ConnectionPower LocksPower Windows,#000000,#993300,"Over $15,000+ in aftermarket upgrades: 2.5&quot; Lift kit, Warn Rock Crawler front bumper and wench, 33&quot; tires, Pintler wheels, Body Armor roof rack, Top mounted LED sport lights, Bush whacker fender flares, Smitty Built rock crawler side armor, Tough Coat exterior coating, Interior sound proofing, Smitty Built rear bumper, black light guards, 4 tow hooks, 6 interior grab handles, cargo liner, 4 rubber floor mats,...and more!Accessories:2 Rugged Ridge tubular doors (see pics), Removable hard top with Rampage bikini top.The vehicle was inspected before posting and everything is in excellent condition. I have the car fax as well!The Kelly Blue book value is $22,300, and with over $15,000 in after market upgrades, which will also save you a lot of time in the shop for installation, this jeep is a great deal!This Jeep has A/C ice cold, All scheduled maintenance, Custom paint/graphics, Custom wheels, Excellent condition, Fully loaded with all the goodies, Looks & drives great, Must see, Never seen snow, Tires like new 7,500 miles, Non-smoker, Perfect first car (son drove it in HS/College), Seats like new, Title in hand, Upgraded sound system, Very clean interior, Well maintained.",NA,NA,NA,NA,FALSE,Private Seller,Rubicon,NA,2011,Used,Provo,Private,NA,NA
712,Used 1985 Jeep CJ 7,1027,/cars-for-sale/vehicledetails.xhtml?listingId=477931067&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26sellerTypes%3Dp%26minPrice%3D10000%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26maxPrice%3D27000%26incremental%3Dall%26firstRecord%3D700%26endYear%3D2019%26makeCodeList%3DJEEP%26searchRadius%3D0&sellerTypes=p&minPrice=10000&startYear=1981&numRecords=100&maxPrice=27000&firstRecord=700&endYear=2019&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=JEEPCJ,15e3,FALSE,Sport Utility,4 wheel drive - front,6-Cylinder,154e3,Manual,AT-1C7CA63B,Gasoline,Information Unavailable,Information Unavailable,NA,#000000,#000000,Newly Refurbished! Ready for Spring and Summer Driving Custom Matte black paintRhino lined interior Pioneer radioNew carburetor New spark plugs/wiresNew manifold New fuel sending unitNew fuel gaugeNew seat beltsNeoprene seat coversLockable center console New bikini topNew window visors4  lift20  moto metal wheelsNew 33  mud terrain tires New rear lightsNew side mirrorsNew front bumper New steering wheel ,NA,NA,NA,NA,FALSE,Private Seller,7,NA,1985,Used,Provo,Private,NA,NA
713,Used 2016 Jeep Renegade 75th Anniversary,1031,/cars-for-sale/vehicledetails.xhtml?listingId=478236107&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26sellerTypes%3Dp%26minPrice%3D10000%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26maxPrice%3D27000%26incremental%3Dall%26firstRecord%3D700%26endYear%3D2019%26makeCodeList%3DJEEP%26searchRadius%3D0&sellerTypes=p&minPrice=10000&startYear=1981&numRecords=100&maxPrice=27000&firstRecord=700&endYear=2019&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=JEEPRENEG,23450,FALSE,Sport Utility,4 wheel drive,6-Cylinder,5100,Automatic,AT-1C814DCB,Gasoline,Information Unavailable,ZACCJBBT6GPD31599,Backup CameraBluetooth Hands-FreeCruise ControlKeyless EntryPortable Audio ConnectionPower LocksPower WindowsPremium AudioPremium WheelsSecurity System,#454545,#000000,"A/C ice cold, All scheduled maintenance, All records, Custom wheels, Excellent condition, Looks & drives great, Must see, Never seen snow, New paint, New tires, No accidents, Non-smoker, One owner, Perfect first car, Seats like new, Still under factory warranty, Upgraded sound system, Very clean interior, Well maintained.We preimarily used the jeep on the Island and brought it back with us.  We have 2 other cars so we do not need a third.",NA,NA,NA,NA,FALSE,Private Seller,75th Anniversary,NA,2016,Used,Provo,Private,NA,NA
714,Used 2013 Jeep Wrangler Unlimited,1031,/cars-for-sale/vehicledetails.xhtml?listingId=484630528&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26sellerTypes%3Dp%26minPrice%3D10000%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26maxPrice%3D27000%26incremental%3Dall%26firstRecord%3D700%26endYear%3D2019%26makeCodeList%3DJEEP%26searchRadius%3D0&sellerTypes=p&minPrice=10000&startYear=1981&numRecords=100&maxPrice=27000&firstRecord=700&endYear=2019&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=WRANGLER,23900,FALSE,Sport Utility,4 wheel drive,6-Cylinder,83e3,Automatic,AT-1CE2E000,Gasoline,Information Unavailable,Information Unavailable,Bluetooth Hands-FreeCD PlayerCruise ControlDVD PlayerKeyless EntryLift KitNavigationPower LocksPower WindowsPremium Audio,#D7D7D7,#000000,"White 2013 Jeep Wrangler Unlimited Sahara Edition.  Four door with V6 3.6 L engine, black cloth interior, automatic transmission, navigation, Infinity sound system, Sirius XM, power windows, power locks, 3 piece hard top, Jeep grab handles and much more.  This Jeep has just been professionally lifted with a new BDS lift, new 20x10 Moto Metal wheels sitting on brand new 275/65/20 Mickey Thompson Baja ATZp3 tires with the spare wheel and tire to match.  This Jeep does have a salvage from an accident when it was near new and had approximately 8,200 miles.  It was professionally repaired after the accident with no problems.  This Jeep is excellent condition and everything works as it should.  One of the best looking Jeeps you will see!  Loan value at our bank is $25,800.",NA,NA,NA,NA,TRUE,Private Seller,Unlimited,NA,2013,Used,Provo,Private,NA,NA
715,Used 2005 Jeep Wrangler Rocky Mountain,1031,/cars-for-sale/vehicledetails.xhtml?listingId=477178170&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26sellerTypes%3Dp%26minPrice%3D10000%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26maxPrice%3D27000%26incremental%3Dall%26firstRecord%3D700%26endYear%3D2019%26makeCodeList%3DJEEP%26searchRadius%3D0&sellerTypes=p&minPrice=10000&startYear=1981&numRecords=100&maxPrice=27000&firstRecord=700&endYear=2019&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=WRANGLER,16500,FALSE,Sport Utility,4 wheel drive - rear,6-Cylinder,88187,Information Unavailable,AT-1C71293A,Gasoline,Information Unavailable,1J4FA39S15P358911,CD PlayerLift KitPortable Audio ConnectionPremium AudioPremium WheelsTrailer Hitch,#8B8B8B,#000000,"2005 4x4 Jeep Wrangler Rocky Mountain EditionDream Jeep in PRISTINE condition that has never been off-road! This Jeep was an RV pull-behind when I bought it.  Over $7000 in modifications completed in 2015 by Jeep Masters (Austin, TX). It's been a garage queen, but an upcoming move means it has to go. We put less than 1000 miles on it in 2.5 years and it only has 88,187 currently. For the Jeep enthusiast, the 2005 has the bullet-proof 4.0L Straight 6 motor. Looking to sell it for less than I have invested.- Automatic 4.0 L, I6- 4 wheel drive- Soft Top- A/C- Power Steering- Tilt Wheel- AM/FM Stereo & CD- Dual Air Bags- Rear Seat- Towing PackageModifications:- Tera Flex 2in. Lift with 3/4 spacers- ProComp 7089 16x8 Wheels- BFG KM2 285/75/16 (less than 1000 miles on tires)- SRC Rock Crawler Classic Front & Rear Bumpers- N-Fab Textured Nerf Steps- OEM Black Fender Flares (Stock flares included)- Blue Monkey Programmer- Bad@ss Moto Gear Grab Handles (x4)- Full Weather-tech Custom Fit mats (Front & Rear)- Rear Cargo Trunk (becomes secure storage with gate locked), Excellent condition, Must see, Title in hand, Very clean interior, Well maintained",NA,NA,NA,NA,FALSE,Private Seller,Rocky Mountain,NA,2005,Used,Provo,Private,NA,NA
716,Used 2012 Jeep Grand Cherokee Overland,1031,/cars-for-sale/vehicledetails.xhtml?listingId=479997948&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26sellerTypes%3Dp%26minPrice%3D10000%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26maxPrice%3D27000%26incremental%3Dall%26firstRecord%3D700%26endYear%3D2019%26makeCodeList%3DJEEP%26searchRadius%3D0&sellerTypes=p&minPrice=10000&startYear=1981&numRecords=100&maxPrice=27000&firstRecord=700&endYear=2019&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=JEEPGRAND,21995,FALSE,Sport Utility,4 wheel drive,8-Cylinder,58e3,Automatic,AT-1C9C2FFC,Gasoline,Information Unavailable,1C4RJFCT7CC297753,Backup CameraBluetooth Hands-FreeCD PlayerCruise ControlDVD PlayerHeated SeatsKeyless EntryLeather SeatsLift KitMulti-zone Climate Control,#E31313,#993300,"2012 Jeep Grand Cherokee Overland edition (4wd, 5.7L V8, cooled/heated seats, air suspension, dual pane panoramic sunroof and tow group IV).  We are the original owners of this vehicle, which has traveled 58k miles and dealer serviced.  It's in excellent condition, current on service and we kept copies of all work performed over the years, including the original window sticker.We've used the Jeep to tow vehicles a few times during our ownership, but have never had it offroad.  Included with the sale are yakima bars (pictured), a rear trunk protector, rear cargo cover, towing kit and Thule roof bag.A great vehicle we've only broken in for you!",NA,NA,NA,NA,FALSE,Private Seller,Overland,NA,2012,Used,Provo,Private,NA,NA
717,Used 2002 Jeep Wrangler X,1039,/cars-for-sale/vehicledetails.xhtml?listingId=457670635&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26sellerTypes%3Dp%26minPrice%3D10000%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26maxPrice%3D27000%26incremental%3Dall%26firstRecord%3D700%26endYear%3D2019%26makeCodeList%3DJEEP%26searchRadius%3D0&sellerTypes=p&minPrice=10000&startYear=1981&numRecords=100&maxPrice=27000&firstRecord=700&endYear=2019&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=WRANGLER,1e4,FALSE,Sport Utility,4 wheel drive,6 Cylinder,164327,Manual,AT-1B477FEB,Gasoline,Information Unavailable,1J4FA39S82P726531,CD PlayerLift KitPortable Audio ConnectionPremium WheelsTrailer Hitch,#F3D511,#000000,"For sale is my 2002 Jeep Wrangler X TJ with the 4.0L inline 6cyl. 5 speed manual. I am the second owner and purchased the vehicle back in 2007. There are no squeaks and the ride quality is wonderful. Engine runs strong as ever. Drives straight, safe on the highway, and plenty of fun on the trails.  All of the routine maintenance and common replacements have been addressed. Needs nothing. Turn Key. Clean Title. 164k miles. Come take a look. Don't hesitate to reach out for more details. $10000 OBO",NA,NA,NA,NA,FALSE,Private Seller,X,NA,2002,Used,Provo,Private,NA,NA
718,Used 2009 Jeep Wrangler Unlimited Rubicon,1039,/cars-for-sale/vehicledetails.xhtml?listingId=478671044&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26sellerTypes%3Dp%26minPrice%3D10000%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26maxPrice%3D27000%26incremental%3Dall%26firstRecord%3D700%26endYear%3D2019%26makeCodeList%3DJEEP%26searchRadius%3D0&sellerTypes=p&minPrice=10000&startYear=1981&numRecords=100&maxPrice=27000&firstRecord=700&endYear=2019&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=WRANGLER,18050,FALSE,Sport Utility,4 wheel drive - rear,6-Cylinder,77e3,Automatic,AT-1C87F0C4,Gasoline,Information Unavailable,Information Unavailable,CD PlayerCruise ControlLift KitPremium WheelsSunroofTrailer Hitch,#FF7700,#454545,"Airbag recall satisfied at Dealer. Replaced front end components, shocks,double Kardan drive shafts front and rear. Off road with lockers, Dana 44 front an rear end lockers. Electronic sway bar release. Shift on the fly auto 4wd. Tires are 275/70r17. Wheels MB. 1.5inch wheel spacers. 3.5in lift . We put in a CB radio and a firestick antenna. Rock bars mounted to the frame. Yes we have offloaded with her and when something broke we fixed it. Recent DWobble has been fixed not hiding anything. We want to buy a house and the jeeps gotta go. It's fun and a kick a ride. We also have a car hauler that is for sale too if interested. We only towed her in this when we went long distances. Ask us anything about our Rubi we want her next owner to treat her well too. ",NA,NA,NA,NA,FALSE,Private Seller,Unlimited Rubicon,NA,2009,Used,Provo,Private,NA,NA
